transaction_id,timestamp,from_entity_id,to_entity_id,cylinder_count,transaction_type,previous_hash,current_hash,block_index
TX000227,2026-03-28 16:11:37,DIST007,CUST00388,56,Delivery,0bc0da68d32ccdf6741d77863731e9ff0e20f69ccf9125ef33e448972152c8ac,47b46eb85e4d0793529750457c3d4665f5be43837f292d97f07f089ecc697447,227
TX000228,2026-03-21 20:11:37,DIST024,DIST024,47,Receive,47b46eb85e4d0793529750457c3d4665f5be43837f292d97f07f089ecc697447,0bec83f253772d6247db8c09a6118c78afe7b1f78b18414f3ad05711b42efd00,228
TX000229,2025-11-19 14:11:37,DIST010,CUST00440,37,Delivery,0bec83f253772d6247db8c09a6118c78afe7b1f78b18414f3ad05711b42efd00,1ba4e8aa54c6a4d887ce58f61386a8947253053efecda992288b01e246324d57,229
TX000230,2026-01-28 19:11:37,DIST025,CUST00266,30,Delivery,1ba4e8aa54c6a4d887ce58f61386a8947253053efecda992288b01e246324d57,2649fabc2c8fb93ab9c759b914ffd55be63f6142d469d82b7cecae1860bb99e3,230
TX000231,2026-04-01 17:26:37,DIST008,CUST00068,6,Delivery,2649fabc2c8fb93ab9c759b914ffd55be63f6142d469d82b7cecae1860bb99e3,aa8dfc7693880fd54db026f7afef4e05d587cfb9b7c1b656f844ebb4e3f20831,231
TX000232,2026-01-19 16:11:37,CUST00395,DIST018,3,Return,aa8dfc7693880fd54db026f7afef4e05d587cfb9b7c1b656f844ebb4e3f20831,c074edd543295621b5859133cc604dd52974d6eba4d92577bf18d7e25bdc1a55,232
TX000233,2025-10-18 17:56:37,DIST012,CUST00138,8,Delivery,c074edd543295621b5859133cc604dd52974d6eba4d92577bf18d7e25bdc1a55,6ea8c40bd02bbdc387fb73c658fe5f88dbd4039acce77bc9846719078e5bef92,233
TX000234,2026-01-27 19:11:37,DIST022,DIST011,30,Receive,6ea8c40bd02bbdc387fb73c658fe5f88dbd4039acce77bc9846719078e5bef92,20d05cdaa3f90aa50380af0cb5ec892bcb9e1430735b89fcacbc2e517980efb9,234
TX000235,2026-03-26 16:11:37,COMP001,DIST015,41,Dispatch,20d05cdaa3f90aa50380af0cb5ec892bcb9e1430735b89fcacbc2e517980efb9,ea3c8994dba06aa0b4cf1137469faafc98e2b8871d65a32c5365d96ab9d70c06,235
TX000236,2026-03-21 12:56:37,DIST007,CUST00210,18,Delivery,ea3c8994dba06aa0b4cf1137469faafc98e2b8871d65a32c5365d96ab9d70c06,ffc555c3f0bf3c7fb5e185d08eaaeada36afe8c81e8b95a186f541656f2c2f3e,236
TX000237,2026-03-19 14:41:37,DIST018,CUST00161,17,Delivery,ffc555c3f0bf3c7fb5e185d08eaaeada36afe8c81e8b95a186f541656f2c2f3e,c4570a34b93ca604145c6faeb91ccac837637ef487f6ac051825589e3ca177c5,237
TX000238,2025-11-29 19:41:37,DIST009,CUST00133,41,Delivery,c4570a34b93ca604145c6faeb91ccac837637ef487f6ac051825589e3ca177c5,0199ccb1512a008e2717800ab0c779e5083b5222b9be755d959440c8c5ffe2fc,238
TX000239,2026-03-23 18:56:37,COMP003,DIST021,42,Dispatch,0199ccb1512a008e2717800ab0c779e5083b5222b9be755d959440c8c5ffe2fc,91660d1c6409636ab62a2a47d27119b0546a261b2c3f588415da4467f49f7503,239
TX000240,2025-12-13 12:26:37,COMP003,DIST017,3,Dispatch,91660d1c6409636ab62a2a47d27119b0546a261b2c3f588415da4467f49f7503,2d760f2996bceee6a81a168449af60a951ca44223bc1a810f9c52f8f80f39b8b,240
TX000241,2026-01-28 17:56:37,DIST008,DIST002,44,Receive,2d760f2996bceee6a81a168449af60a951ca44223bc1a810f9c52f8f80f39b8b,ed63864184825e5c2e3e8aba9c8d32179645aee9f90fe6471b6dda3977ec04ba,241
TX000242,2026-03-24 12:41:37,DIST012,CUST00277,23,Delivery,ed63864184825e5c2e3e8aba9c8d32179645aee9f90fe6471b6dda3977ec04ba,6229941041e2824f98fcd6af9965112ae6a6e82c0123f6ad94697e5ca631b079,242
TX000243,2026-03-07 13:56:37,COMP003,DIST015,16,Dispatch,6229941041e2824f98fcd6af9965112ae6a6e82c0123f6ad94697e5ca631b079,75e34a8d9437442cd39f5fa14ac259c5cce9ef68140f90f784f4180317c2e80c,243
TX000244,2025-10-12 15:56:37,COMP003,DIST012,42,Dispatch,75e34a8d9437442cd39f5fa14ac259c5cce9ef68140f90f784f4180317c2e80c,5aeda928aacbfd28fc2c8c342806f7cf30e446ef92360c0529f26d662c4720fd,244
TX000245,2026-03-29 16:26:37,DIST010,DIST005,22,Receive,5aeda928aacbfd28fc2c8c342806f7cf30e446ef92360c0529f26d662c4720fd,817b08db48cda8195008bda91daf2078224babcd13704f5805fbcf3ea9c981e9,245
TX000246,2025-12-30 14:26:37,CUST00460,DIST021,40,Return,817b08db48cda8195008bda91daf2078224babcd13704f5805fbcf3ea9c981e9,1b06b84e3a56afdca40c1fda35c858e95c742b12540a8320312833c90a876971,246
TX000247,2026-01-20 19:56:37,COMP002,DIST002,7,Dispatch,1b06b84e3a56afdca40c1fda35c858e95c742b12540a8320312833c90a876971,213dbd3885c18290ba91422e90c146c0983a7a18339c3c62be11e23f876ef682,247
TX000248,2025-11-25 12:26:37,DIST011,CUST00262,14,Delivery,213dbd3885c18290ba91422e90c146c0983a7a18339c3c62be11e23f876ef682,dac8a2add9ed2fd854d23d21d24f07e6e4f32e6a7a03865b86715662f0b6ca77,248
TX000249,2025-10-18 19:11:37,DIST019,DIST002,49,Receive,dac8a2add9ed2fd854d23d21d24f07e6e4f32e6a7a03865b86715662f0b6ca77,6cc2a3415a5a6be6795d549c33c0c4bb0e5def758402104575e05602b63806f4,249
TX000250,2026-02-06 12:11:37,CUST00041,DIST003,35,Return,6cc2a3415a5a6be6795d549c33c0c4bb0e5def758402104575e05602b63806f4,869c161d6a1a1a4237ad7437dc28f743c8d3403aba0bd7d85b0c07422af22085,250
TX000251,2026-03-22 12:11:37,DIST017,CUST00409,43,Delivery,869c161d6a1a1a4237ad7437dc28f743c8d3403aba0bd7d85b0c07422af22085,6a8b3d65a669220d11e602bd666fd8b33d4126d684c865200c0e8e7adc8adaab,251
TX000252,2026-01-26 18:26:37,DIST015,DIST011,59,Receive,6a8b3d65a669220d11e602bd666fd8b33d4126d684c865200c0e8e7adc8adaab,6dd7ecbf967ff9b2866cf75bc5cd059f86afbc04abf394cc2117feb4a7c6d33f,252
TX000253,2026-01-02 18:11:37,COMP001,DIST025,21,Dispatch,6dd7ecbf967ff9b2866cf75bc5cd059f86afbc04abf394cc2117feb4a7c6d33f,0307cad86cdd0555269ad41e1fa42e9be0505339ab7f19fc303659858efa545c,253
TX000254,2026-02-02 14:11:37,DIST004,CUST00355,24,Delivery,0307cad86cdd0555269ad41e1fa42e9be0505339ab7f19fc303659858efa545c,a76b4f9991731ff09fe3504a8007bc434180af6a81784884f6251bfb7c62212a,254
TX000255,2026-03-16 16:11:37,COMP003,DIST017,39,Dispatch,a76b4f9991731ff09fe3504a8007bc434180af6a81784884f6251bfb7c62212a,1dc9d931c6ddee6f7e062cf5b9981cbb6d72526e59f1edf02b83905e48876df1,255
TX000256,2025-11-10 19:41:37,COMP002,DIST008,50,Dispatch,1dc9d931c6ddee6f7e062cf5b9981cbb6d72526e59f1edf02b83905e48876df1,4804f31919600a10e927c7806ae398238371293b5e49375cdaf168482f7d3be0,256
TX000257,2025-10-16 19:26:37,DIST022,CUST00300,51,Delivery,4804f31919600a10e927c7806ae398238371293b5e49375cdaf168482f7d3be0,0b9685da703cf0d017d7752d1d9f30d49dc5a420dc0245023c0acaaf7946f34a,257
TX000258,2026-03-15 15:11:37,COMP002,DIST004,33,Dispatch,0b9685da703cf0d017d7752d1d9f30d49dc5a420dc0245023c0acaaf7946f34a,4d01c022bb9db3d552a237c3e5e1f0514c6120e769c01f30d6e5bc64ff2b7f2b,258
TX000259,2025-10-25 18:41:37,CUST00295,DIST016,57,Return,4d01c022bb9db3d552a237c3e5e1f0514c6120e769c01f30d6e5bc64ff2b7f2b,efabbf29b4c73adce5b9528cc275b48c55ffc609f4ddaca71df9c4c34894a68b,259
TX000260,2025-12-18 17:11:37,DIST006,DIST004,48,Receive,efabbf29b4c73adce5b9528cc275b48c55ffc609f4ddaca71df9c4c34894a68b,e66ec13c6139e059d37c9aca14076066a3ab741359fd4c70227917658d5e38e7,260
TX000261,2026-03-29 19:56:37,COMP001,DIST014,9,Dispatch,e66ec13c6139e059d37c9aca14076066a3ab741359fd4c70227917658d5e38e7,95c042a025682952792807e48a637f1a982f301fc3806b4aa0842893bcc98ef6,261
TX000262,2025-12-17 16:41:37,DIST017,DIST013,26,Receive,95c042a025682952792807e48a637f1a982f301fc3806b4aa0842893bcc98ef6,6a54915ca512ae9c1279f89a788e3cc11d5771f6275ac7327a52ee437c0ea2e7,262
TX000263,2026-01-19 20:26:37,DIST008,CUST00365,58,Delivery,6a54915ca512ae9c1279f89a788e3cc11d5771f6275ac7327a52ee437c0ea2e7,f7f56e7e86a441d49e8f54ac80ad39849c780e3debfab4009212a264d7c3bd5e,263
TX000264,2025-10-31 12:56:37,DIST011,CUST00303,47,Delivery,f7f56e7e86a441d49e8f54ac80ad39849c780e3debfab4009212a264d7c3bd5e,9f26392f083d98a86dd5fc58249591565bdbafd453415913cfd02d678a620434,264
TX000265,2025-12-11 15:11:37,COMP003,DIST012,48,Dispatch,9f26392f083d98a86dd5fc58249591565bdbafd453415913cfd02d678a620434,cb09552fccb3042e7c6b7c9b9d3c33741896ea2e76851ccac497c4516dca4e85,265
TX000266,2025-12-03 19:41:37,DIST010,CUST00388,47,Delivery,cb09552fccb3042e7c6b7c9b9d3c33741896ea2e76851ccac497c4516dca4e85,f83c0090d304e549cefabbbccc923309733c12cedde97c0bf09b88f6e9eb6667,266
TX000267,2026-02-25 21:26:37,DIST017,CUST00043,44,Delivery,f83c0090d304e549cefabbbccc923309733c12cedde97c0bf09b88f6e9eb6667,2b43e4129dce563c1e3fe410d54a8eb8da56aeb79fc9e0ea7f9e32326af44160,267
TX000268,2025-12-13 19:26:37,DIST013,CUST00165,50,Delivery,2b43e4129dce563c1e3fe410d54a8eb8da56aeb79fc9e0ea7f9e32326af44160,5fca1f58499d5841dc2c34139ed54d94de5cbae944de0cde17f2722e624f8882,268
TX000269,2026-01-07 21:11:37,COMP002,DIST016,19,Dispatch,5fca1f58499d5841dc2c34139ed54d94de5cbae944de0cde17f2722e624f8882,e143fe29e6f3f0fdec7049b0fcf816c2a9bae2aaf0aa94113b61ddeabad94a93,269
TX000270,2026-02-18 19:56:37,DIST011,DIST025,53,Receive,e143fe29e6f3f0fdec7049b0fcf816c2a9bae2aaf0aa94113b61ddeabad94a93,a9df44fe18cc4a67855dfa2147f93e2ca7064021eceafb290d30fc5b235e2e0b,270
TX000271,2025-12-15 13:26:37,DIST024,CUST00108,37,Delivery,a9df44fe18cc4a67855dfa2147f93e2ca7064021eceafb290d30fc5b235e2e0b,074b6ad4884d8adae3814b3f2498d746f8ce12b525b367117c263276864edc11,271
TX000272,2026-01-06 17:41:37,DIST011,CUST00051,8,Delivery,074b6ad4884d8adae3814b3f2498d746f8ce12b525b367117c263276864edc11,79e3b3d802870777115f440fe7e182de18d898bd25aac1538f460ee9f80d9408,272
TX000273,2026-02-06 19:26:37,COMP002,DIST015,59,Dispatch,79e3b3d802870777115f440fe7e182de18d898bd25aac1538f460ee9f80d9408,f6dd2180cb558685aeda223325d5bfbb3552e603d3c8fce6cd01d0c12324a85a,273
TX000274,2026-03-08 18:26:37,COMP003,DIST025,10,Dispatch,f6dd2180cb558685aeda223325d5bfbb3552e603d3c8fce6cd01d0c12324a85a,12937380897d8635e2a508161919465db68c3377a341c5b3ddec5ab036560389,274
TX000275,2026-02-20 21:56:37,COMP003,DIST017,58,Dispatch,12937380897d8635e2a508161919465db68c3377a341c5b3ddec5ab036560389,21f73a3193274fbe3ba34f86ae78e27580e5730c895c8f5af3767489f03771bf,275
TX000276,2025-11-30 21:26:37,DIST007,DIST001,14,Receive,21f73a3193274fbe3ba34f86ae78e27580e5730c895c8f5af3767489f03771bf,83528020290117e539105d5bf4bc4b6ce2b5c855e7efb35e5451b5886b47d42e,276
TX000277,2025-12-12 13:41:37,COMP003,DIST014,54,Dispatch,83528020290117e539105d5bf4bc4b6ce2b5c855e7efb35e5451b5886b47d42e,2c0721202701785353162560abc2b5cd1d5361bb0b44c94f2173ac21b00b9d16,277
TX000278,2025-10-06 20:11:37,DIST004,DIST023,57,Receive,2c0721202701785353162560abc2b5cd1d5361bb0b44c94f2173ac21b00b9d16,165f0ff0c22aba5c2e7937b5e227c10937ae6a252740aec522555ab38ec08be5,278
TX000279,2026-02-28 17:56:37,DIST009,DIST003,23,Receive,165f0ff0c22aba5c2e7937b5e227c10937ae6a252740aec522555ab38ec08be5,521c0fd20b1d0cdfb14bb1c25552de88544878af8225a6b97b25d6ab52284aca,279
TX000280,2026-02-07 20:26:37,DIST024,CUST00407,11,Delivery,521c0fd20b1d0cdfb14bb1c25552de88544878af8225a6b97b25d6ab52284aca,0980aaf5d0d35673efc9f7d81cb8e8f4cd8977ec379633973fbf8e28c9a6a7ae,280
TX000281,2025-10-25 13:56:37,DIST009,DIST015,46,Receive,0980aaf5d0d35673efc9f7d81cb8e8f4cd8977ec379633973fbf8e28c9a6a7ae,b7fb05a45d06e3832ae630bc3716dd9b18e556a9880deccb2505f04a90d5177b,281
TX000282,2026-03-10 13:26:37,DIST002,CUST00222,13,Delivery,b7fb05a45d06e3832ae630bc3716dd9b18e556a9880deccb2505f04a90d5177b,09bbe35d1f8031869ad19ff7c75ef9b7f41ff70283dcf1d6ba1bdd67fcb5b888,282
TX000283,2025-10-26 21:56:37,DIST022,CUST00429,16,Delivery,09bbe35d1f8031869ad19ff7c75ef9b7f41ff70283dcf1d6ba1bdd67fcb5b888,b4c3066a52b04d82f259731d36cdb5123f41d24d2077005f8716626833aee6cc,283
TX000284,2025-10-14 18:26:37,COMP002,DIST008,31,Dispatch,b4c3066a52b04d82f259731d36cdb5123f41d24d2077005f8716626833aee6cc,439c7131d233c08b4676e175e5bd07f9cd478d7eca16949900239c9ce0612229,284
TX000285,2025-11-28 17:41:37,COMP001,DIST024,13,Dispatch,439c7131d233c08b4676e175e5bd07f9cd478d7eca16949900239c9ce0612229,d1c623d726501df46054aee4879ba9804a34172b6a518d29c4c77f9ddf5d42c5,285
TX000286,2025-11-23 18:56:37,DIST003,CUST00487,28,Delivery,d1c623d726501df46054aee4879ba9804a34172b6a518d29c4c77f9ddf5d42c5,a3064fcfc0851cdec628ad4f619308b750fdad16f498babebd252f37ff57429b,286
TX000287,2026-02-10 19:56:37,COMP003,DIST020,27,Dispatch,a3064fcfc0851cdec628ad4f619308b750fdad16f498babebd252f37ff57429b,7d507f7b98881da5e0a560557aa7b9ce972efca30244f52153c3b7658b98a9c7,287
TX000288,2025-10-25 12:41:37,DIST020,CUST00195,41,Delivery,7d507f7b98881da5e0a560557aa7b9ce972efca30244f52153c3b7658b98a9c7,596fcb16fad6b0465cad0bd840070e509621085f39421c6350a365d5d997bb7f,288
TX000289,2026-02-17 17:41:37,DIST017,DIST022,57,Receive,596fcb16fad6b0465cad0bd840070e509621085f39421c6350a365d5d997bb7f,cf20d8a9deec3f2fa0db291760f155d3bf00f22b9410e2d0a1509a3cce273dc1,289
TX000290,2025-10-25 15:26:37,COMP002,DIST016,35,Dispatch,cf20d8a9deec3f2fa0db291760f155d3bf00f22b9410e2d0a1509a3cce273dc1,1504222392a63126657366cc1375fd3a11ae436b899645782c32cc66199e6b14,290
TX000291,2026-03-07 17:11:37,DIST004,DIST008,29,Receive,1504222392a63126657366cc1375fd3a11ae436b899645782c32cc66199e6b14,8c6cdc8b0592270ffd7032f97686bc604364012a9e2a84e96230d9c0a23433c5,291
TX000292,2026-03-06 19:11:37,DIST022,DIST014,21,Receive,8c6cdc8b0592270ffd7032f97686bc604364012a9e2a84e96230d9c0a23433c5,7cd93e7a398c0eae7618420f14274364de8fe1ba7b043c9f57900c5344249421,292
TX000293,2025-12-24 19:11:37,DIST012,CUST00357,54,Delivery,7cd93e7a398c0eae7618420f14274364de8fe1ba7b043c9f57900c5344249421,9136b5df37e18abf572a41b4d5c555dab2459123220fe44ce0f2f26688135750,293
TX000294,2025-12-20 11:41:37,DIST016,CUST00308,2,Delivery,9136b5df37e18abf572a41b4d5c555dab2459123220fe44ce0f2f26688135750,bbafde85c1524e46e8a332a728d16f5c548b8d85149b9afd97a2cd6c767f6e3c,294
TX000295,2025-12-21 21:26:37,COMP003,DIST007,17,Dispatch,bbafde85c1524e46e8a332a728d16f5c548b8d85149b9afd97a2cd6c767f6e3c,b6a73310bb3fda3984b0c93f3edb5552f992adda3c3fd3b908d96ee2c26879dd,295
TX000296,2025-12-12 15:11:37,DIST014,CUST00201,17,Delivery,b6a73310bb3fda3984b0c93f3edb5552f992adda3c3fd3b908d96ee2c26879dd,8df3d34a37db9edbd4de8bff2cbc9b3d4a49625962d78c77467c1bc7fed4d68c,296
TX000297,2026-02-07 16:56:37,DIST009,CUST00249,20,Delivery,8df3d34a37db9edbd4de8bff2cbc9b3d4a49625962d78c77467c1bc7fed4d68c,ea48f6191e90a9df9d63fb09db50d84220452bb58f2b07e5b5ef14ba5a7eec64,297
TX000298,2026-02-21 13:41:37,DIST008,DIST019,50,Receive,ea48f6191e90a9df9d63fb09db50d84220452bb58f2b07e5b5ef14ba5a7eec64,720f3531b861ca9a7b9e995e234cc07fac604b3ef88ee38c6e8c5400121ee4cf,298
TX000299,2026-01-10 19:56:37,DIST020,CUST00313,47,Delivery,720f3531b861ca9a7b9e995e234cc07fac604b3ef88ee38c6e8c5400121ee4cf,93ac2a9f1dbe1be8510cea85e5b2864aafa61ccd6ffe6a68b0e2d7ffb693cc25,299
TX000300,2025-10-06 16:26:37,COMP002,DIST003,50,Dispatch,93ac2a9f1dbe1be8510cea85e5b2864aafa61ccd6ffe6a68b0e2d7ffb693cc25,77630ad5d1c31683e2b730aa68e41ae8a226aa87780cd840fe0769c2d4c75e84,300
TX000301,2026-03-23 13:41:37,DIST003,CUST00336,24,Delivery,77630ad5d1c31683e2b730aa68e41ae8a226aa87780cd840fe0769c2d4c75e84,125ecfbe5f348f70298241f8d406b5786c6cc5777ea80dff0cf46c676a043f09,301
TX000302,2025-12-24 18:26:37,DIST006,DIST018,52,Receive,125ecfbe5f348f70298241f8d406b5786c6cc5777ea80dff0cf46c676a043f09,9fd543454c137f9e3e2db57982fb520dfd257be4d87fedadb7b3e5500c6bb275,302
TX000303,2025-12-20 18:41:37,COMP002,DIST011,1,Dispatch,9fd543454c137f9e3e2db57982fb520dfd257be4d87fedadb7b3e5500c6bb275,23f9d8239f44a12bfa2b9f3cf3bfb4fb550326d7a60cf360b76605148d7cdede,303
TX000304,2025-11-21 20:11:37,COMP001,DIST025,51,Dispatch,23f9d8239f44a12bfa2b9f3cf3bfb4fb550326d7a60cf360b76605148d7cdede,ab0a19c0f4f0fa053d62380c718d5f9a12ba0bd8a78753b991734f793af295dc,304
TX000305,2026-01-17 21:41:37,DIST006,DIST010,41,Receive,ab0a19c0f4f0fa053d62380c718d5f9a12ba0bd8a78753b991734f793af295dc,c43a5ad3748887995301846875be78cae4fc7b710afdb061c5242c671733c598,305
TX000306,2026-01-25 20:11:37,DIST008,CUST00018,42,Delivery,c43a5ad3748887995301846875be78cae4fc7b710afdb061c5242c671733c598,f570b60bf7f6419696bedfdcaa76eb369e68d720af53da514c9cc4e6f999c463,306
TX000307,2026-03-14 20:56:37,DIST024,DIST009,33,Receive,f570b60bf7f6419696bedfdcaa76eb369e68d720af53da514c9cc4e6f999c463,96bd41fac7f6c15998474b07a6190b8b3863ece24a089e06b2b87e665f3c3a0d,307
TX000308,2025-12-19 21:56:37,DIST025,CUST00376,48,Delivery,96bd41fac7f6c15998474b07a6190b8b3863ece24a089e06b2b87e665f3c3a0d,4159c2146309a158a48c1ab3fdec4ae87d28b1dc25cda8d14feac37f40fc70d8,308
TX000309,2026-02-25 20:11:37,DIST020,CUST00471,13,Delivery,4159c2146309a158a48c1ab3fdec4ae87d28b1dc25cda8d14feac37f40fc70d8,1440b74fce2e58797e8af55090f010c201082c00e95da0185869286a41644162,309
TX000310,2026-01-12 15:56:37,DIST010,CUST00402,20,Delivery,1440b74fce2e58797e8af55090f010c201082c00e95da0185869286a41644162,693f8a1f1590eeed2fb96204dd32f8242471db63a58e77f4707bd88c419acd37,310
TX000311,2026-01-27 11:11:37,COMP001,DIST004,25,Dispatch,693f8a1f1590eeed2fb96204dd32f8242471db63a58e77f4707bd88c419acd37,bd052a60e041683b16d5394deb528931cb303cb7b6c3700433324c103edccc8a,311
TX000312,2025-12-21 13:26:37,COMP001,DIST008,31,Dispatch,bd052a60e041683b16d5394deb528931cb303cb7b6c3700433324c103edccc8a,a24b6303f9e777b47a5e68cdfe326e73b23007e9132671367480ec3ddd4118a5,312
TX000313,2025-11-26 18:11:37,COMP003,DIST018,2,Dispatch,a24b6303f9e777b47a5e68cdfe326e73b23007e9132671367480ec3ddd4118a5,94bbd41f731726a469479d9cd08cf218e689819cab016fe5021739f374344aad,313
TX000314,2025-12-30 13:56:37,CUST00373,DIST013,29,Return,94bbd41f731726a469479d9cd08cf218e689819cab016fe5021739f374344aad,19afd5e981bf750e9d63787d6539fd2da668cfe6880546071d5f0604f97ed3c0,314
TX000315,2026-02-04 14:26:37,COMP001,DIST013,31,Dispatch,19afd5e981bf750e9d63787d6539fd2da668cfe6880546071d5f0604f97ed3c0,30fd5ae1930417b049d01c1cb57a7ac242f6098d9e9d59676d8cf3bbd1399ba0,315
TX000316,2026-01-09 19:56:37,DIST021,DIST010,7,Receive,30fd5ae1930417b049d01c1cb57a7ac242f6098d9e9d59676d8cf3bbd1399ba0,d64b1ff8b44381f5b0bad326ae30b69c08d5d615f9520b1fbd22e80af4e6a187,316
TX000317,2025-11-04 18:56:37,DIST007,DIST016,10,Receive,d64b1ff8b44381f5b0bad326ae30b69c08d5d615f9520b1fbd22e80af4e6a187,b27b07324d6741472921d1eb8be207a11eeff21289bedea9bcc09ffaf09c0c1d,317
TX000318,2025-11-10 18:56:37,DIST016,DIST017,50,Receive,b27b07324d6741472921d1eb8be207a11eeff21289bedea9bcc09ffaf09c0c1d,4df0c46b2348b335b956755ef3db4d015809211bbbf9bdca0a8a25ad0f47ebf0,318
TX000319,2026-01-08 19:56:37,DIST014,DIST010,21,Receive,4df0c46b2348b335b956755ef3db4d015809211bbbf9bdca0a8a25ad0f47ebf0,256d99afd6d387632411ea928cdce619168aa7b2102755a683bab589c531d259,319
TX000320,2026-04-03 17:41:37,DIST020,CUST00209,49,Delivery,256d99afd6d387632411ea928cdce619168aa7b2102755a683bab589c531d259,efd6f916722ee83840f000d5e12ec119824729150d4631b935554a9bdf31122c,320
TX000321,2025-11-28 16:41:37,DIST016,DIST018,21,Receive,efd6f916722ee83840f000d5e12ec119824729150d4631b935554a9bdf31122c,dc8bbc46d9d1b8d598394ae1b6afc6b2fb79e4876d99a2e5048d9de4f1354a26,321
TX000322,2025-11-13 20:56:37,DIST016,DIST017,28,Receive,dc8bbc46d9d1b8d598394ae1b6afc6b2fb79e4876d99a2e5048d9de4f1354a26,59513ffd12cdc5e6bd32970c569ba0d743d8fec984db373eb701fd0988c8b1c5,322
TX000323,2026-04-01 19:56:37,DIST013,CUST00066,11,Delivery,59513ffd12cdc5e6bd32970c569ba0d743d8fec984db373eb701fd0988c8b1c5,9d56b692de39fb162c3922c88e30f74ab57253cedcfa89dc5e73124c6e92f54f,323
TX000324,2025-12-17 14:41:37,COMP001,DIST002,41,Dispatch,9d56b692de39fb162c3922c88e30f74ab57253cedcfa89dc5e73124c6e92f54f,4f37f3c33375d671ff19ac9026f71ccedd1f1c47891faa9f955a272ca34e6dd6,324
TX000325,2025-11-15 15:11:37,DIST016,CUST00072,1,Delivery,4f37f3c33375d671ff19ac9026f71ccedd1f1c47891faa9f955a272ca34e6dd6,cddd6f3a83f57e82f2189aef6122e76ea8c41a91f98dec5fd142176f49a9a79c,325
TX000326,2025-10-13 17:26:37,COMP002,DIST010,40,Dispatch,cddd6f3a83f57e82f2189aef6122e76ea8c41a91f98dec5fd142176f49a9a79c,84db72c265dfccf22271fbc9d1c0cc3b8e2a427d0ceace5556a3a3588b18655c,326
TX000327,2026-02-21 19:26:37,DIST019,CUST00333,34,Delivery,84db72c265dfccf22271fbc9d1c0cc3b8e2a427d0ceace5556a3a3588b18655c,3bd2587d29e2bdddc2c61acc93c0d3b0745721305d398fe392e0b6136eb39782,327
TX000328,2025-12-30 13:26:37,DIST020,CUST00488,31,Delivery,3bd2587d29e2bdddc2c61acc93c0d3b0745721305d398fe392e0b6136eb39782,9644529692726f6f1da200a4ee8ca772c61e50a9120ec0f47432e27d9e734f0b,328
TX000329,2026-03-01 19:11:37,DIST011,DIST024,1,Receive,9644529692726f6f1da200a4ee8ca772c61e50a9120ec0f47432e27d9e734f0b,cef3cc9c3297f80320adb30cb14dd69506a4e381085d40cfab06fe52f459e9a9,329
TX000330,2025-12-05 20:56:37,DIST006,DIST005,20,Receive,cef3cc9c3297f80320adb30cb14dd69506a4e381085d40cfab06fe52f459e9a9,fb7eeccd9c22ead723a81f5c7eac7d8fb3582a82229ee4b7db7eb62c46b33192,330
TX000331,2026-03-11 13:11:37,DIST007,CUST00356,22,Delivery,fb7eeccd9c22ead723a81f5c7eac7d8fb3582a82229ee4b7db7eb62c46b33192,f11e1f04898c2471b23a52a3db9d97cc0702f23b56d94918bf750b96fc4dd253,331
TX000332,2025-11-03 19:56:37,COMP003,DIST015,23,Dispatch,f11e1f04898c2471b23a52a3db9d97cc0702f23b56d94918bf750b96fc4dd253,6ad4fa36f3ffccde54f3304a78ba8f709743f0b4ace0194be76edb1e627d3090,332
TX000333,2025-10-26 21:41:37,DIST008,CUST00177,18,Delivery,6ad4fa36f3ffccde54f3304a78ba8f709743f0b4ace0194be76edb1e627d3090,a3b80cb770fc0361a998e496a270f4ff66115126974ba629ff9e2cc3d4196cfe,333
TX000334,2026-01-16 16:11:37,COMP002,DIST019,60,Dispatch,a3b80cb770fc0361a998e496a270f4ff66115126974ba629ff9e2cc3d4196cfe,5c163f4bc8a5e443736605db04a8e19a49bb16bb7776c76f8512bfe4d2b5fd14,334
TX000335,2025-10-18 18:56:37,COMP003,DIST021,38,Dispatch,5c163f4bc8a5e443736605db04a8e19a49bb16bb7776c76f8512bfe4d2b5fd14,c8a97ca26e38a7713a5e7175a615776f3af6e5551bda8051a98f66120d7f43a3,335
TX000336,2026-01-23 19:26:37,COMP003,DIST007,37,Dispatch,c8a97ca26e38a7713a5e7175a615776f3af6e5551bda8051a98f66120d7f43a3,c8c97660b5d629597fbd65b04eff34d05b404bb40909585c28decd540e27c083,336
TX000337,2025-10-21 15:26:37,COMP003,DIST019,37,Dispatch,c8c97660b5d629597fbd65b04eff34d05b404bb40909585c28decd540e27c083,7287926283d69b4ae5f43f9a95c3458236fcc25072bb6b8daa74c35be1bd9b3c,337
TX000338,2026-01-24 12:11:37,DIST019,CUST00310,14,Delivery,7287926283d69b4ae5f43f9a95c3458236fcc25072bb6b8daa74c35be1bd9b3c,8098dac10f0841c11933a1116e1a46e39783eea9b19abc709c43971342badf0b,338
TX000339,2026-03-12 12:41:37,COMP001,DIST007,10,Dispatch,8098dac10f0841c11933a1116e1a46e39783eea9b19abc709c43971342badf0b,851dd69c1f39b1c27c70de8b2cbdb1464545d10bdf960b77ee5448d8faf3c5e6,339
